Eastern Date Hour,Zone Name,DAM Forecast Load,GMT Start Hour
4/28/2019 7:00,N.Y.C.,4128,11
4/28/2019 7:00,NORTH,495,11
4/28/2019 7:00,WEST,1299,11
4/28/2019 8:00,CAPITL,1089,12
4/28/2019 8:00,CENTRL,1479,12
4/28/2019 8:00,DUNWOD,484,12
4/28/2019 8:00,GENESE,877,12
4/28/2019 8:00,HUD VL,834,12
4/28/2019 8:00,LONGIL,1614,12
4/28/2019 8:00,MHK VL,659,12
4/28/2019 8:00,MILLWD,208,12
4/28/2019 8:00,N.Y.C.,4354,12
4/28/2019 8:00,NORTH,505,12
4/28/2019 8:00,WEST,1349,12
4/28/2019 9:00,CAPITL,1129,13
4/28/2019 9:00,CENTRL,1520,13
4/28/2019 9:00,DUNWOD,510,13
4/28/2019 9:00,GENESE,910,13
4/28/2019 9:00,HUD VL,876,13
4/28/2019 9:00,LONGIL,1698,13
4/28/2019 9:00,MHK VL,687,13
4/28/2019 9:00,MILLWD,221,13
4/28/2019 9:00,N.Y.C.,4559,13
4/28/2019 9:00,NORTH,510,13
4/28/2019 9:00,WEST,1386,13
4/28/2019 10:00,CAPITL,1147,14
4/28/2019 10:00,CENTRL,1540,14
4/28/2019 10:00,DUNWOD,529,14
4/28/2019 10:00,GENESE,927,14
4/28/2019 10:00,HUD VL,900,14
4/28/2019 10:00,LONGIL,1742,14
4/28/2019 10:00,MHK VL,695,14
4/28/2019 10:00,MILLWD,228,14
4/28/2019 10:00,N.Y.C.,4721,14
4/28/2019 10:00,NORTH,508,14
4/28/2019 10:00,WEST,1404,14
4/28/2019 11:00,CAPITL,1163,15
4/28/2019 11:00,CENTRL,1548,15
4/28/2019 11:00,DUNWOD,542,15
4/28/2019 11:00,GENESE,934,15
4/28/2019 11:00,HUD VL,920,15
4/28/2019 11:00,LONGIL,1774,15
4/28/2019 11:00,MHK VL,693,15
4/28/2019 11:00,MILLWD,235,15
4/28/2019 11:00,N.Y.C.,4819,15
4/28/2019 11:00,NORTH,507,15
4/28/2019 11:00,WEST,1406,15
4/28/2019 12:00,CAPITL,1161,16
4/28/2019 12:00,CENTRL,1545,16
4/28/2019 12:00,DUNWOD,545,16
4/28/2019 12:00,GENESE,936,16
4/28/2019 12:00,HUD VL,921,16
4/28/2019 12:00,LONGIL,1772,16
4/28/2019 12:00,MHK VL,686,16
4/28/2019 12:00,MILLWD,236,16
4/28/2019 12:00,N.Y.C.,4865,16
4/28/2019 12:00,NORTH,505,16
4/28/2019 12:00,WEST,1404,16
4/28/2019 13:00,CAPITL,1149,17
4/28/2019 13:00,CENTRL,1531,17
4/28/2019 13:00,DUNWOD,543,17
4/28/2019 13:00,GENESE,930,17
4/28/2019 13:00,HUD VL,916,17
4/28/2019 13:00,LONGIL,1763,17
4/28/2019 13:00,MHK VL,673,17
4/28/2019 13:00,MILLWD,234,17
4/28/2019 13:00,N.Y.C.,4877,17
4/28/2019 13:00,NORTH,499,17
4/28/2019 13:00,WEST,1398,17
4/28/2019 14:00,CAPITL,1137,18
4/28/2019 14:00,CENTRL,1515,18
4/28/2019 14:00,DUNWOD,540,18
4/28/2019 14:00,GENESE,923,18
4/28/2019 14:00,HUD VL,909,18
4/28/2019 14:00,LONGIL,1751,18
4/28/2019 14:00,MHK VL,660,18
4/28/2019 14:00,MILLWD,231,18
4/28/2019 14:00,N.Y.C.,4869,18
4/28/2019 14:00,NORTH,491,18
4/28/2019 14:00,WEST,1390,18
4/28/2019 15:00,CAPITL,1139,19
4/28/2019 15:00,CENTRL,1510,19
4/28/2019 15:00,DUNWOD,538,19
4/28/2019 15:00,GENESE,917,19
4/28/2019 15:00,HUD VL,909,19
4/28/2019 15:00,LONGIL,1754,19
4/28/2019 15:00,MHK VL,659,19
4/28/2019 15:00,MILLWD,231,19
4/28/2019 15:00,N.Y.C.,4867,19
4/28/2019 15:00,NORTH,488,19
4/28/2019 15:00,WEST,1382,19
4/28/2019 16:00,CAPITL,1154,20
4/28/2019 16:00,CENTRL,1523,20
4/28/2019 16:00,DUNWOD,542,20
4/28/2019 16:00,GENESE,925,20
4/28/2019 16:00,HUD VL,919,20
4/28/2019 16:00,LONGIL,1784,20
4/28/2019 16:00,MHK VL,672,20
4/28/2019 16:00,MILLWD,233,20
4/28/2019 16:00,N.Y.C.,4883,20
4/28/2019 16:00,NORTH,491,20
4/28/2019 16:00,WEST,1395,20
4/28/2019 17:00,CAPITL,1181,21
4/28/2019 17:00,CENTRL,1548,21
4/28/2019 17:00,DUNWOD,553,21
4/28/2019 17:00,GENESE,942,21
4/28/2019 17:00,HUD VL,939,21
4/28/2019 17:00,LONGIL,1844,21
4/28/2019 17:00,MHK VL,689,21
4/28/2019 17:00,MILLWD,238,21
4/28/2019 17:00,N.Y.C.,4917,21
4/28/2019 17:00,NORTH,497,21
4/28/2019 17:00,WEST,1410,21
4/28/2019 18:00,CAPITL,1191,22
4/28/2019 18:00,CENTRL,1560,22
4/28/2019 18:00,DUNWOD,561,22
4/28/2019 18:00,GENESE,946,22
4/28/2019 18:00,HUD VL,949,22
4/28/2019 18:00,LONGIL,1893,22
4/28/2019 18:00,MHK VL,691,22
4/28/2019 18:00,MILLWD,242,22
4/28/2019 18:00,N.Y.C.,4944,22
4/28/2019 18:00,NORTH,498,22
4/28/2019 18:00,WEST,1414,22
4/28/2019 19:00,CAPITL,1210,23
4/28/2019 19:00,CENTRL,1576,23
4/28/2019 19:00,DUNWOD,577,23
4/28/2019 19:00,GENESE,954,23
4/28/2019 19:00,HUD VL,969,23
4/28/2019 19:00,LONGIL,1972,23
4/28/2019 19:00,MHK VL,703,23
4/28/2019 19:00,MILLWD,250,23
4/28/2019 19:00,N.Y.C.,5003,23
4/28/2019 19:00,NORTH,504,23
4/28/2019 19:00,WEST,1430,23
4/28/2019 20:00,CAPITL,1246,0
4/28/2019 20:00,CENTRL,1640,0
4/28/2019 20:00,DUNWOD,609,0
4/28/2019 20:00,GENESE,1007,0
4/28/2019 20:00,HUD VL,1011,0
4/28/2019 20:00,LONGIL,2084,0
4/28/2019 20:00,MHK VL,732,0
4/28/2019 20:00,MILLWD,260,0
4/28/2019 20:00,N.Y.C.,5117,0
4/28/2019 20:00,NORTH,515,0
4/28/2019 20:00,WEST,1496,0
4/28/2019 21:00,CAPITL,1196,1
4/28/2019 21:00,CENTRL,1597,1
4/28/2019 21:00,DUNWOD,589,1
4/28/2019 21:00,GENESE,984,1
4/28/2019 21:00,HUD VL,973,1
4/28/2019 21:00,LONGIL,2011,1
4/28/2019 21:00,MHK VL,701,1
4/28/2019 21:00,MILLWD,252,1
4/28/2019 21:00,N.Y.C.,5044,1
4/28/2019 21:00,NORTH,504,1
4/28/2019 21:00,WEST,1486,1
4/28/2019 22:00,CAPITL,1118,2
4/28/2019 22:00,CENTRL,1511,2
4/28/2019 22:00,DUNWOD,547,2
4/28/2019 22:00,GENESE,924,2
4/28/2019 22:00,HUD VL,904,2
4/28/2019 22:00,LONGIL,1859,2
4/28/2019 22:00,MHK VL,650,2
4/28/2019 22:00,MILLWD,232,2
4/28/2019 22:00,N.Y.C.,4847,2
4/28/2019 22:00,NORTH,486,2
4/28/2019 22:00,WEST,1430,2
4/28/2019 23:00,CAPITL,1047,3
4/28/2019 23:00,CENTRL,1437,3
4/28/2019 23:00,DUNWOD,501,3
4/28/2019 23:00,GENESE,867,3
4/28/2019 23:00,HUD VL,834,3
4/28/2019 23:00,LONGIL,1694,3
4/28/2019 23:00,MHK VL,606,3
4/28/2019 23:00,MILLWD,211,3
4/28/2019 23:00,N.Y.C.,4572,3
4/28/2019 23:00,NORTH,473,3
4/28/2019 23:00,WEST,1369,3
4/29/2019 0:00,CAPITL,950,4
4/29/2019 0:00,CENTRL,1387,4
4/29/2019 0:00,DUNWOD,458,4
4/29/2019 0:00,GENESE,832,4
4/29/2019 0:00,HUD VL,760,4
4/29/2019 0:00,LONGIL,1525,4
4/29/2019 0:00,MHK VL,563,4
4/29/2019 0:00,MILLWD,183,4
4/29/2019 0:00,N.Y.C.,4247,4
4/29/2019 0:00,NORTH,467,4
4/29/2019 0:00,WEST,1382,4
4/29/2019 1:00,CAPITL,925,5
4/29/2019 1:00,CENTRL,1366,5
4/29/2019 1:00,DUNWOD,442,5
4/29/2019 1:00,GENESE,812,5
4/29/2019 1:00,HUD VL,732,5
4/29/2019 1:00,LONGIL,1460,5
4/29/2019 1:00,MHK VL,552,5
4/29/2019 1:00,MILLWD,175,5
4/29/2019 1:00,N.Y.C.,4061,5
4/29/2019 1:00,NORTH,465,5
4/29/2019 1:00,WEST,1363,5
4/29/2019 2:00,CAPITL,916,6
4/29/2019 2:00,CENTRL,1354,6
4/29/2019 2:00,DUNWOD,432,6
4/29/2019 2:00,GENESE,804,6
4/29/2019 2:00,HUD VL,721,6
4/29/2019 2:00,LONGIL,1428,6
4/29/2019 2:00,MHK VL,549,6
4/29/2019 2:00,MILLWD,173,6
4/29/2019 2:00,N.Y.C.,3949,6
4/29/2019 2:00,NORTH,465,6
4/29/2019 2:00,WEST,1355,6
4/29/2019 3:00,CAPITL,919,7
4/29/2019 3:00,CENTRL,1355,7
4/29/2019 3:00,DUNWOD,428,7
4/29/2019 3:00,GENESE,807,7
4/29/2019 3:00,HUD VL,721,7
4/29/2019 3:00,LONGIL,1422,7
4/29/2019 3:00,MHK VL,553,7
4/29/2019 3:00,MILLWD,172,7
4/29/2019 3:00,N.Y.C.,3901,7
4/29/2019 3:00,NORTH,466,7
4/29/2019 3:00,WEST,1355,7
4/29/2019 4:00,CAPITL,943,8
4/29/2019 4:00,CENTRL,1394,8
4/29/2019 4:00,DUNWOD,436,8
4/29/2019 4:00,GENESE,832,8
4/29/2019 4:00,HUD VL,735,8
4/29/2019 4:00,LONGIL,1453,8
4/29/2019 4:00,MHK VL,574,8
4/29/2019 4:00,MILLWD,178,8
4/29/2019 4:00,N.Y.C.,3931,8
4/29/2019 4:00,NORTH,474,8
4/29/2019 4:00,WEST,1379,8
4/29/2019 5:00,CAPITL,1013,9
4/29/2019 5:00,CENTRL,1498,9
4/29/2019 5:00,DUNWOD,470,9
4/29/2019 5:00,GENESE,901,9
4/29/2019 5:00,HUD VL,787,9
4/29/2019 5:00,LONGIL,1556,9
4/29/2019 5:00,MHK VL,631,9
4/29/2019 5:00,MILLWD,196,9
4/29/2019 5:00,N.Y.C.,4145,9
4/29/2019 5:00,NORTH,492,9
4/29/2019 5:00,WEST,1452,9
4/29/2019 6:00,CAPITL,1137,10
4/29/2019 6:00,CENTRL,1662,10
4/29/2019 6:00,DUNWOD,533,10
4/29/2019 6:00,GENESE,997,10
4/29/2019 6:00,HUD VL,869,10
4/29/2019 6:00,LONGIL,1733,10
4/29/2019 6:00,MHK VL,721,10
4/29/2019 6:00,MILLWD,225,10
4/29/2019 6:00,N.Y.C.,4590,10
4/29/2019 6:00,NORTH,520,10
4/29/2019 6:00,WEST,1564,10
4/29/2019 7:00,CAPITL,1215,11
4/29/2019 7:00,CENTRL,1761,11
4/29/2019 7:00,DUNWOD,590,11
4/29/2019 7:00,GENESE,1062,11
4/29/2019 7:00,HUD VL,927,11
4/29/2019 7:00,LONGIL,1878,11
4/29/2019 7:00,MHK VL,781,11
4/29/2019 7:00,MILLWD,244,11
4/29/2019 7:00,N.Y.C.,5104,11
4/29/2019 7:00,NORTH,534,11
4/29/2019 7:00,WEST,1653,11
4/29/2019 8:00,CAPITL,1222,12
4/29/2019 8:00,CENTRL,1784,12
4/29/2019 8:00,DUNWOD,605,12
4/29/2019 8:00,GENESE,1091,12
4/29/2019 8:00,HUD VL,946,12
4/29/2019 8:00,LONGIL,1923,12
4/29/2019 8:00,MHK VL,794,12
4/29/2019 8:00,MILLWD,246,12
4/29/2019 8:00,N.Y.C.,5447,12
4/29/2019 8:00,NORTH,531,12
4/29/2019 8:00,WEST,1695,12
4/29/2019 9:00,CAPITL,1210,13
4/29/2019 9:00,CENTRL,1781,13
4/29/2019 9:00,DUNWOD,609,13
4/29/2019 9:00,GENESE,1099,13
4/29/2019 9:00,HUD VL,943,13
4/29/2019 9:00,LONGIL,1927,13
4/29/2019 9:00,MHK VL,790,13
4/29/2019 9:00,MILLWD,244,13
4/29/2019 9:00,N.Y.C.,5647,13
4/29/2019 9:00,NORTH,525,13
4/29/2019 9:00,WEST,1709,13
4/29/2019 10:00,CAPITL,1200,14
4/29/2019 10:00,CENTRL,1776,14
4/29/2019 10:00,DUNWOD,612,14
4/29/2019 10:00,GENESE,1103,14
4/29/2019 10:00,HUD VL,939,14
4/29/2019 10:00,LONGIL,1923,14
4/29/2019 10:00,MHK VL,781,14
4/29/2019 10:00,MILLWD,242,14
4/29/2019 10:00,N.Y.C.,5713,14
4/29/2019 10:00,NORTH,519,14
4/29/2019 10:00,WEST,1716,14
4/29/2019 11:00,CAPITL,1200,15
4/29/2019 11:00,CENTRL,1768,15
4/29/2019 11:00,DUNWOD,609,15
4/29/2019 11:00,GENESE,1103,15
4/29/2019 11:00,HUD VL,938,15
4/29/2019 11:00,LONGIL,1916,15
4/29/2019 11:00,MHK VL,773,15
4/29/2019 11:00,MILLWD,242,15
4/29/2019 11:00,N.Y.C.,5723,15
4/29/2019 11:00,NORTH,516,15
4/29/2019 11:00,WEST,1713,15
4/29/2019 12:00,CAPITL,1186,16
4/29/2019 12:00,CENTRL,1746,16
4/29/2019 12:00,DUNWOD,603,16
4/29/2019 12:00,GENESE,1093,16
4/29/2019 12:00,HUD VL,923,16
4/29/2019 12:00,LONGIL,1882,16
4/29/2019 12:00,MHK VL,759,16
4/29/2019 12:00,MILLWD,238,16
4/29/2019 12:00,N.Y.C.,5713,16
4/29/2019 12:00,NORTH,513,16
4/29/2019 12:00,WEST,1690,16
4/29/2019 13:00,CAPITL,1176,17
4/29/2019 13:00,CENTRL,1731,17
4/29/2019 13:00,DUNWOD,598,17
4/29/2019 13:00,GENESE,1087,17
4/29/2019 13:00,HUD VL,916,17
4/29/2019 13:00,LONGIL,1859,17
4/29/2019 13:00,MHK VL,748,17
4/29/2019 13:00,MILLWD,235,17
4/29/2019 13:00,N.Y.C.,5700,17
4/29/2019 13:00,NORTH,508,17
4/29/2019 13:00,WEST,1685,17
4/29/2019 14:00,CAPITL,1162,18
4/29/2019 14:00,CENTRL,1703,18
4/29/2019 14:00,DUNWOD,593,18
4/29/2019 14:00,GENESE,1072,18
4/29/2019 14:00,HUD VL,908,18
4/29/2019 14:00,LONGIL,1851,18
4/29/2019 14:00,MHK VL,732,18
4/29/2019 14:00,MILLWD,233,18
4/29/2019 14:00,N.Y.C.,5669,18
4/29/2019 14:00,NORTH,502,18
4/29/2019 14:00,WEST,1667,18
4/29/2019 15:00,CAPITL,1159,19
4/29/2019 15:00,CENTRL,1676,19
4/29/2019 15:00,DUNWOD,592,19
4/29/2019 15:00,GENESE,1055,19
4/29/2019 15:00,HUD VL,904,19
4/29/2019 15:00,LONGIL,1864,19
4/29/2019 15:00,MHK VL,721,19
4/29/2019 15:00,MILLWD,232,19
4/29/2019 15:00,N.Y.C.,5662,19
4/29/2019 15:00,NORTH,497,19
4/29/2019 15:00,WEST,1636,19
4/29/2019 16:00,CAPITL,1169,20
4/29/2019 16:00,CENTRL,1668,20
4/29/2019 16:00,DUNWOD,593,20
4/29/2019 16:00,GENESE,1047,20
4/29/2019 16:00,HUD VL,911,20
4/29/2019 16:00,LONGIL,1903,20
4/29/2019 16:00,MHK VL,724,20
4/29/2019 16:00,MILLWD,234,20
4/29/2019 16:00,N.Y.C.,5677,20
4/29/2019 16:00,NORTH,500,20
4/29/2019 16:00,WEST,1624,20
4/29/2019 17:00,CAPITL,1196,21
4/29/2019 17:00,CENTRL,1675,21
4/29/2019 17:00,DUNWOD,600,21
4/29/2019 17:00,GENESE,1053,21
4/29/2019 17:00,HUD VL,930,21
4/29/2019 17:00,LONGIL,1972,21
4/29/2019 17:00,MHK VL,737,21
4/29/2019 17:00,MILLWD,240,21
4/29/2019 17:00,N.Y.C.,5677,21
4/29/2019 17:00,NORTH,506,21
4/29/2019 17:00,WEST,1623,21
4/29/2019 18:00,CAPITL,1216,22
4/29/2019 18:00,CENTRL,1691,22
4/29/2019 18:00,DUNWOD,611,22
4/29/2019 18:00,GENESE,1059,22
4/29/2019 18:00,HUD VL,950,22
4/29/2019 18:00,LONGIL,2034,22
4/29/2019 18:00,MHK VL,750,22
4/29/2019 18:00,MILLWD,249,22
4/29/2019 18:00,N.Y.C.,5561,22
4/29/2019 18:00,NORTH,509,22
4/29/2019 18:00,WEST,1632,22
4/29/2019 19:00,CAPITL,1232,23
4/29/2019 19:00,CENTRL,1705,23
4/29/2019 19:00,DUNWOD,624,23
4/29/2019 19:00,GENESE,1068,23
4/29/2019 19:00,HUD VL,975,23
4/29/2019 19:00,LONGIL,2101,23
4/29/2019 19:00,MHK VL,760,23
4/29/2019 19:00,MILLWD,257,23
4/29/2019 19:00,N.Y.C.,5518,23
4/29/2019 19:00,NORTH,513,23
4/29/2019 19:00,WEST,1646,23
4/29/2019 20:00,CAPITL,1265,0
4/29/2019 20:00,CENTRL,1760,0
4/29/2019 20:00,DUNWOD,644,0
4/29/2019 20:00,GENESE,1113,0
4/29/2019 20:00,HUD VL,1018,0
4/29/2019 20:00,LONGIL,2192,0
4/29/2019 20:00,MHK VL,782,0
4/29/2019 20:00,MILLWD,265,0
4/29/2019 20:00,N.Y.C.,5550,0
4/29/2019 20:00,NORTH,521,0
4/29/2019 20:00,WEST,1708,0
4/29/2019 21:00,CAPITL,1197,1
4/29/2019 21:00,CENTRL,1689,1
4/29/2019 21:00,DUNWOD,613,1
4/29/2019 21:00,GENESE,1073,1
4/29/2019 21:00,HUD VL,971,1
4/29/2019 21:00,LONGIL,2085,1
4/29/2019 21:00,MHK VL,738,1
4/29/2019 21:00,MILLWD,253,1
4/29/2019 21:00,N.Y.C.,5379,1
4/29/2019 21:00,NORTH,507,1
4/29/2019 21:00,WEST,1681,1
4/29/2019 22:00,CAPITL,1097,2
4/29/2019 22:00,CENTRL,1569,2
4/29/2019 22:00,DUNWOD,558,2
4/29/2019 22:00,GENESE,995,2
4/29/2019 22:00,HUD VL,889,2
4/29/2019 22:00,LONGIL,1890,2
4/29/2019 22:00,MHK VL,673,2
4/29/2019 22:00,MILLWD,227,2
4/29/2019 22:00,N.Y.C.,5067,2
4/29/2019 22:00,NORTH,487,2
4/29/2019 22:00,WEST,1597,2
4/29/2019 23:00,CAPITL,1008,3
4/29/2019 23:00,CENTRL,1458,3
4/29/2019 23:00,DUNWOD,502,3
4/29/2019 23:00,GENESE,921,3
4/29/2019 23:00,HUD VL,811,3
4/29/2019 23:00,LONGIL,1693,3
4/29/2019 23:00,MHK VL,615,3
4/29/2019 23:00,MILLWD,202,3
4/29/2019 23:00,N.Y.C.,4667,3
4/29/2019 23:00,NORTH,475,3
4/29/2019 23:00,WEST,1496,3
4/30/2019 0:00,CAPITL,941,4
4/30/2019 0:00,CENTRL,1355,4
4/30/2019 0:00,DUNWOD,461,4
4/30/2019 0:00,GENESE,854,4
4/30/2019 0:00,HUD VL,747,4
4/30/2019 0:00,LONGIL,1545,4
4/30/2019 0:00,MHK VL,556,4
4/30/2019 0:00,MILLWD,185,4
4/30/2019 0:00,N.Y.C.,4240,4
4/30/2019 0:00,NORTH,480,4
4/30/2019 0:00,WEST,1390,4
4/30/2019 1:00,CAPITL,912,5
4/30/2019 1:00,CENTRL,1321,5
4/30/2019 1:00,DUNWOD,442,5
4/30/2019 1:00,GENESE,826,5
4/30/2019 1:00,HUD VL,717,5
4/30/2019 1:00,LONGIL,1473,5
4/30/2019 1:00,MHK VL,540,5
4/30/2019 1:00,MILLWD,176,5
4/30/2019 1:00,N.Y.C.,4016,5
4/30/2019 1:00,NORTH,479,5
4/30/2019 1:00,WEST,1353,5
4/30/2019 2:00,CAPITL,899,6
4/30/2019 2:00,CENTRL,1297,6
4/30/2019 2:00,DUNWOD,432,6
4/30/2019 2:00,GENESE,813,6
4/30/2019 2:00,HUD VL,703,6
4/30/2019 2:00,LONGIL,1435,6
4/30/2019 2:00,MHK VL,532,6
4/30/2019 2:00,MILLWD,172,6
4/30/2019 2:00,N.Y.C.,3894,6
4/30/2019 2:00,NORTH,478,6
4/30/2019 2:00,WEST,1336,6
4/30/2019 3:00,CAPITL,899,7
4/30/2019 3:00,CENTRL,1291,7
4/30/2019 3:00,DUNWOD,429,7
4/30/2019 3:00,GENESE,811,7
4/30/2019 3:00,HUD VL,700,7
4/30/2019 3:00,LONGIL,1422,7
4/30/2019 3:00,MHK VL,532,7
4/30/2019 3:00,MILLWD,171,7
4/30/2019 3:00,N.Y.C.,3840,7
4/30/2019 3:00,NORTH,477,7
4/30/2019 3:00,WEST,1329,7
4/30/2019 4:00,CAPITL,920,8
4/30/2019 4:00,CENTRL,1320,8
4/30/2019 4:00,DUNWOD,435,8
4/30/2019 4:00,GENESE,831,8
4/30/2019 4:00,HUD VL,711,8
4/30/2019 4:00,LONGIL,1445,8
4/30/2019 4:00,MHK VL,549,8
4/30/2019 4:00,MILLWD,175,8
4/30/2019 4:00,N.Y.C.,3862,8
4/30/2019 4:00,NORTH,485,8
4/30/2019 4:00,WEST,1348,8
4/30/2019 5:00,CAPITL,987,9
4/30/2019 5:00,CENTRL,1419,9
4/30/2019 5:00,DUNWOD,468,9
4/30/2019 5:00,GENESE,892,9
4/30/2019 5:00,HUD VL,762,9
4/30/2019 5:00,LONGIL,1541,9
4/30/2019 5:00,MHK VL,604,9
4/30/2019 5:00,MILLWD,192,9
4/30/2019 5:00,N.Y.C.,4066,9
4/30/2019 5:00,NORTH,503,9
4/30/2019 5:00,WEST,1418,9
4/30/2019 6:00,CAPITL,1111,10
4/30/2019 6:00,CENTRL,1576,10
4/30/2019 6:00,DUNWOD,533,10
4/30/2019 6:00,GENESE,982,10
4/30/2019 6:00,HUD VL,847,10
4/30/2019 6:00,LONGIL,1718,10
4/30/2019 6:00,MHK VL,695,10
4/30/2019 6:00,MILLWD,223,10
4/30/2019 6:00,N.Y.C.,4532,10
4/30/2019 6:00,NORTH,530,10
4/30/2019 6:00,WEST,1528,10
4/30/2019 7:00,CAPITL,1191,11
4/30/2019 7:00,CENTRL,1672,11
4/30/2019 7:00,DUNWOD,594,11
4/30/2019 7:00,GENESE,1046,11
4/30/2019 7:00,HUD VL,911,11
4/30/2019 7:00,LONGIL,1873,11
4/30/2019 7:00,MHK VL,754,11
4/30/2019 7:00,MILLWD,244,11
4/30/2019 7:00,N.Y.C.,5070,11
4/30/2019 7:00,NORTH,545,11
4/30/2019 7:00,WEST,1616,11
4/30/2019 8:00,CAPITL,1205,12
4/30/2019 8:00,CENTRL,1703,12
4/30/2019 8:00,DUNWOD,612,12
4/30/2019 8:00,GENESE,1077,12
4/30/2019 8:00,HUD VL,939,12
4/30/2019 8:00,LONGIL,1940,12
4/30/2019 8:00,MHK VL,766,12
4/30/2019 8:00,MILLWD,249,12
4/30/2019 8:00,N.Y.C.,5431,12
4/30/2019 8:00,NORTH,546,12
4/30/2019 8:00,WEST,1657,12
4/30/2019 9:00,CAPITL,1207,13
4/30/2019 9:00,CENTRL,1712,13
4/30/2019 9:00,DUNWOD,620,13
4/30/2019 9:00,GENESE,1090,13
4/30/2019 9:00,HUD VL,946,13
4/30/2019 9:00,LONGIL,1973,13
4/30/2019 9:00,MHK VL,766,13
4/30/2019 9:00,MILLWD,250,13
4/30/2019 9:00,N.Y.C.,5643,13
4/30/2019 9:00,NORTH,543,13
4/30/2019 9:00,WEST,1675,13
4/30/2019 10:00,CAPITL,1210,14
4/30/2019 10:00,CENTRL,1725,14
4/30/2019 10:00,DUNWOD,626,14
4/30/2019 10:00,GENESE,1102,14
4/30/2019 10:00,HUD VL,951,14
4/30/2019 10:00,LONGIL,1991,14
4/30/2019 10:00,MHK VL,767,14
4/30/2019 10:00,MILLWD,251,14
4/30/2019 10:00,N.Y.C.,5730,14
4/30/2019 10:00,NORTH,541,14
4/30/2019 10:00,WEST,1692,14
4/30/2019 11:00,CAPITL,1206,15
4/30/2019 11:00,CENTRL,1726,15
4/30/2019 11:00,DUNWOD,623,15
4/30/2019 11:00,GENESE,1106,15
4/30/2019 11:00,HUD VL,951,15
4/30/2019 11:00,LONGIL,1965,15
4/30/2019 11:00,MHK VL,761,15
4/30/2019 11:00,MILLWD,248,15
4/30/2019 11:00,N.Y.C.,5780,15
4/30/2019 11:00,NORTH,537,15
4/30/2019 11:00,WEST,1693,15
4/30/2019 12:00,CAPITL,1199,16
4/30/2019 12:00,CENTRL,1716,16
4/30/2019 12:00,DUNWOD,620,16
4/30/2019 12:00,GENESE,1101,16
4/30/2019 12:00,HUD VL,944,16
4/30/2019 12:00,LONGIL,1941,16
4/30/2019 12:00,MHK VL,753,16
4/30/2019 12:00,MILLWD,246,16
4/30/2019 12:00,N.Y.C.,5806,16
4/30/2019 12:00,NORTH,535,16
4/30/2019 12:00,WEST,1678,16
4/30/2019 13:00,CAPITL,1194,17
4/30/2019 13:00,CENTRL,1709,17
4/30/2019 13:00,DUNWOD,617,17
4/30/2019 13:00,GENESE,1099,17
4/30/2019 13:00,HUD VL,944,17
4/30/2019 13:00,LONGIL,1924,17
4/30/2019 13:00,MHK VL,746,17
4/30/2019 13:00,MILLWD,244,17
4/30/2019 13:00,N.Y.C.,5820,17
4/30/2019 13:00,NORTH,532,17
4/30/2019 13:00,WEST,1679,17
4/30/2019 14:00,CAPITL,1183,18
4/30/2019 14:00,CENTRL,1691,18
4/30/2019 14:00,DUNWOD,612,18
4/30/2019 14:00,GENESE,1088,18
4/30/2019 14:00,HUD VL,939,18
4/30/2019 14:00,LONGIL,1919,18
4/30/2019 14:00,MHK VL,733,18
4/30/2019 14:00,MILLWD,241,18
4/30/2019 14:00,N.Y.C.,5812,18
4/30/2019 14:00,NORTH,527,18
4/30/2019 14:00,WEST,1665,18
4/30/2019 15:00,CAPITL,1182,19
4/30/2019 15:00,CENTRL,1669,19
4/30/2019 15:00,DUNWOD,610,19
4/30/2019 15:00,GENESE,1075,19
4/30/2019 15:00,HUD VL,938,19
4/30/2019 15:00,LONGIL,1928,19
4/30/2019 15:00,MHK VL,723,19
4/30/2019 15:00,MILLWD,240,19
4/30/2019 15:00,N.Y.C.,5822,19
4/30/2019 15:00,NORTH,523,19
4/30/2019 15:00,WEST,1637,19
4/30/2019 16:00,CAPITL,1189,20
4/30/2019 16:00,CENTRL,1664,20
4/30/2019 16:00,DUNWOD,612,20
4/30/2019 16:00,GENESE,1068,20
4/30/2019 16:00,HUD VL,943,20
4/30/2019 16:00,LONGIL,1958,20
4/30/2019 16:00,MHK VL,728,20
4/30/2019 16:00,MILLWD,242,20
4/30/2019 16:00,N.Y.C.,5840,20
4/30/2019 16:00,NORTH,525,20
4/30/2019 16:00,WEST,1630,20
4/30/2019 17:00,CAPITL,1210,21
4/30/2019 17:00,CENTRL,1665,21
4/30/2019 17:00,DUNWOD,616,21
4/30/2019 17:00,GENESE,1067,21
4/30/2019 17:00,HUD VL,957,21
4/30/2019 17:00,LONGIL,2002,21
4/30/2019 17:00,MHK VL,737,21
4/30/2019 17:00,MILLWD,246,21
4/30/2019 17:00,N.Y.C.,5815,21
4/30/2019 17:00,NORTH,529,21
4/30/2019 17:00,WEST,1621,21
4/30/2019 18:00,CAPITL,1221,22
4/30/2019 18:00,CENTRL,1667,22
4/30/2019 18:00,DUNWOD,622,22
4/30/2019 18:00,GENESE,1062,22
4/30/2019 18:00,HUD VL,968,22
4/30/2019 18:00,LONGIL,2045,22
4/30/2019 18:00,MHK VL,740,22
4/30/2019 18:00,MILLWD,253,22
4/30/2019 18:00,N.Y.C.,5648,22
4/30/2019 18:00,NORTH,529,22
4/30/2019 18:00,WEST,1615,22
